unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1609493160,2021-01-01 09:26:00,BTC/USD,29279.70,29296.95,29261.48,29271.37,16.03350250,469322.58407342504
1609493100,2021-01-01 09:25:00,BTC/USD,29235.32,29270.54,29231.94,29257.09,8.54809009,250092.24109123813
1609493040,2021-01-01 09:24:00,BTC/USD,29232.92,29246.69,29232.92,29235.32,1.94195619,56773.7106406308
1609492980,2021-01-01 09:23:00,BTC/USD,29236.09,29247.25,29221.48,29232.92,4.05762171,118616.1308386932
1609492920,2021-01-01 09:22:00,BTC/USD,29222.93,29248.16,29222.93,29248.15,2.08286691,60920.0038137165
1609492860,2021-01-01 09:21:00,BTC/USD,29232.72,29245.58,29232.72,29242.63,0.80854347,23643.937532126103
1609492800,2021-01-01 09:20:00,BTC/USD,29195.58,29241.74,29195.58,29232.72,7.27136952,212561.90919469442
1609492740,2021-01-01 09:19:00,BTC/USD,29213.09,29217.23,29192.13,29203.16,3.17219888,92638.23144446079
1609492680,2021-01-01 09:18:00,BTC/USD,29198.80,29200.00,29172.08,29200.00,4.83110051,141068.134892
1609492620,2021-01-01 09:17:00,BTC/USD,29196.76,29216.47,29196.76,29198.80,3.56774935,104173.99972078
1609492560,2021-01-01 09:16:00,BTC/USD,29196.11,29204.02,29182.74,29204.02,1.53595916,44856.1820278232
1609492500,2021-01-01 09:15:00,BTC/USD,29223.22,29223.22,29195.44,29195.44,2.98429556,87127.8219642464
1609492440,2021-01-01 09:14:00,BTC/USD,29222.72,29226.77,29191.75,29191.75,8.03857973,234660.2098332275
1609492380,2021-01-01 09:13:00,BTC/USD,29189.34,29219.03,29189.34,29219.03,8.71956527,254777.2392110881
1609492320,2021-01-01 09:12:00,BTC/USD,29149.92,29185.67,29128.66,29185.67,2.27857294,66501.6778977698
1609492260,2021-01-01 09:11:00,BTC/USD,29150.00,29164.50,29133.64,29149.46,8.77263306,255717.5164771476
1609492200,2021-01-01 09:10:00,BTC/USD,29163.06,29169.77,29150.00,29150.00,2.47252255,72074.03233249999
1609492140,2021-01-01 09:09:00,BTC/USD,29167.57,29167.57,29150.00,29150.13,4.29825331,125294.6427594303
1609492080,2021-01-01 09:08:00,BTC/USD,29170.03,29179.65,29155.84,29158.75,0.64860766,18912.588606025
1609492020,2021-01-01 09:07:00,BTC/USD,29183.92,29185.67,29168.57,29170.03,3.16054168,92193.0956218504
1609491960,2021-01-01 09:06:00,BTC/USD,29150.01,29171.83,29150.00,29169.79,6.58404648,192055.2531718392
1609491900,2021-01-01 09:05:00,BTC/USD,29178.21,29178.21,29150.00,29150.00,9.93515333,289609.7195695
1609491840,2021-01-01 09:04:00,BTC/USD,29136.81,29168.60,29129.14,29168.60,2.17573413,63463.11854431799
1609491780,2021-01-01 09:03:00,BTC/USD,29136.22,29154.34,29132.35,29145.92,4.07785202,118852.74874675839
1609491720,2021-01-01 09:02:00,BTC/USD,29105.52,29149.99,29104.04,29149.99,1.86506012,54366.483847398806
1609491660,2021-01-01 09:01:00,BTC/USD,29099.91,29116.92,29098.36,29105.52,3.54292838,103118.77282265761
1609491600,2021-01-01 09:00:00,BTC/USD,29060.43,29116.18,29039.59,29098.46,1.95111074,56774.3178234604
1609491540,2021-01-01 08:59:00,BTC/USD,29112.60,29139.12,29077.20,29077.20,22.57790651,656502.3031725719
1609491480,2021-01-01 08:58:00,BTC/USD,29129.15,29143.65,29100.02,29139.94,7.63569136,222503.5880889184
1609491420,2021-01-01 08:57:00,BTC/USD,29125.46,29143.59,29125.00,29125.00,3.13532880,91316.4513
1609491360,2021-01-01 08:56:00,BTC/USD,29124.15,29149.27,29124.15,29140.37,7.30070005,212745.1007160185
1609491300,2021-01-01 08:55:00,BTC/USD,29106.50,29142.68,29106.50,29142.68,19.16849155,558621.215324354
1609491240,2021-01-01 08:54:00,BTC/USD,29105.60,29122.89,29105.45,29106.50,2.75524068,80195.41285242
1609491180,2021-01-01 08:53:00,BTC/USD,29119.77,29124.29,29105.44,29124.29,0.62383013,18168.6096168577
1609491120,2021-01-01 08:52:00,BTC/USD,29101.94,29132.28,29101.94,29102.66,1.80819868,52623.3913964888
1609491060,2021-01-01 08:51:00,BTC/USD,29109.99,29134.27,29105.52,29108.46,6.79291936,197731.4214737856
1609491000,2021-01-01 08:50:00,BTC/USD,29101.94,29107.83,29071.87,29107.83,0.68631414,19977.1153137162
1609490940,2021-01-01 08:49:00,BTC/USD,29108.21,29108.21,29084.27,29084.27,2.11526905,61521.056172843506
1609490880,2021-01-01 08:48:00,BTC/USD,29053.35,29111.10,29053.35,29108.21,0.61678209,17953.4225999589
1609490820,2021-01-01 08:47:00,BTC/USD,29078.19,29078.19,29044.36,29072.07,2.83569753,82439.5970909871
1609490760,2021-01-01 08:46:00,BTC/USD,29019.01,29065.46,29017.57,29056.07,1.83607169,53349.0275496583
1609490700,2021-01-01 08:45:00,BTC/USD,29045.33,29064.61,29002.97,29019.01,5.41678233,157189.6606020933
1609490640,2021-01-01 08:44:00,BTC/USD,29059.92,29087.08,29038.83,29038.83,1.69470892,49212.36422736361
1609490580,2021-01-01 08:43:00,BTC/USD,29114.38,29114.38,29049.61,29051.96,8.43104845,244938.482327462
1609490520,2021-01-01 08:42:00,BTC/USD,29123.34,29139.12,29109.61,29109.89,6.11390637,177975.1419009993
1609490460,2021-01-01 08:41:00,BTC/USD,29160.78,29160.78,29120.02,29123.34,3.14626155,91629.644849577
1609490400,2021-01-01 08:40:00,BTC/USD,29148.89,29162.24,29139.16,29160.11,4.87182426,142062.93132226862
1609490340,2021-01-01 08:39:00,BTC/USD,29135.13,29148.89,29123.22,29148.89,2.37569384,69248.8384158376
1609490280,2021-01-01 08:38:00,BTC/USD,29117.93,29135.13,29117.93,29119.88,5.68603908,165576.7756849104
1609490220,2021-01-01 08:37:00,BTC/USD,29144.56,29144.56,29117.93,29117.93,6.34325806,184702.54416301582
1609490160,2021-01-01 08:36:00,BTC/USD,29144.04,29144.04,29119.39,29122.08,7.57605890,220630.593370512
1609490100,2021-01-01 08:35:00,BTC/USD,29183.54,29183.54,29135.60,29144.04,3.44878793,100511.6133834372
1609490040,2021-01-01 08:34:00,BTC/USD,29189.34,29191.74,29155.90,29183.54,4.23217713,123509.91056044021
1609489980,2021-01-01 08:33:00,BTC/USD,29156.75,29179.97,29156.75,29179.97,2.14376856,62555.1022677432
1609489920,2021-01-01 08:32:00,BTC/USD,29154.18,29174.15,29138.30,29155.72,4.47356478,130430.00212754161
1609489860,2021-01-01 08:31:00,BTC/USD,29135.21,29156.75,29121.53,29156.75,7.47277123,217881.7225603025
1609489800,2021-01-01 08:30:00,BTC/USD,29105.18,29136.18,29099.36,29121.46,4.86700417,141734.2672564882
1609489740,2021-01-01 08:29:00,BTC/USD,29105.18,29120.35,29096.79,29105.18,4.61427849,134299.4060215782
1609489680,2021-01-01 08:28:00,BTC/USD,29080.58,29121.80,29080.56,29105.18,3.02862336,88148.6280450048
1609489620,2021-01-01 08:27:00,BTC/USD,29067.92,29109.89,29067.92,29109.89,7.48101798,217771.6104858222
1609489560,2021-01-01 08:26:00,BTC/USD,29078.43,29079.83,29042.75,29064.83,3.33906774,97049.4362215842
1609489500,2021-01-01 08:25:00,BTC/USD,29080.11,29084.78,29040.97,29040.97,3.00645604,87310.39966395881
1609489440,2021-01-01 08:24:00,BTC/USD,29036.25,29077.96,29036.25,29077.71,1.92541952,55986.7904308992
1609489380,2021-01-01 08:23:00,BTC/USD,29016.06,29045.26,29007.12,29045.26,1.34091569,38947.2448541294
1609489320,2021-01-01 08:22:00,BTC/USD,28974.37,29031.72,28950.63,29031.72,1.57940844,45852.9435957168
1609489260,2021-01-01 08:21:00,BTC/USD,28982.44,29006.20,28947.70,28991.14,8.32956850,241483.68652309
1609489200,2021-01-01 08:20:00,BTC/USD,29001.33,29049.56,28982.44,28982.44,7.25305141,210211.1273072404
1609489140,2021-01-01 08:19:00,BTC/USD,29017.21,29021.19,28982.44,28998.42,12.50946248,362754.64696928154
1609489080,2021-01-01 08:18:00,BTC/USD,29054.55,29075.48,29017.21,29017.21,4.42151669,128300.0783122349
1609489020,2021-01-01 08:17:00,BTC/USD,29052.36,29069.60,29052.36,29054.55,1.33145380,38684.79100479
1609488960,2021-01-01 08:16:00,BTC/USD,29053.09,29059.04,29018.68,29026.80,7.37539009,214083.97306441198
1609488900,2021-01-01 08:15:00,BTC/USD,29094.15,29094.15,29052.03,29053.09,4.22493778,122747.4975667402
1609488840,2021-01-01 08:14:00,BTC/USD,29068.05,29092.53,29052.03,29064.67,3.50298285,101813.0405509095
1609488780,2021-01-01 08:13:00,BTC/USD,29075.54,29090.52,29075.32,29090.52,1.57483814,45812.8604084328
1609488720,2021-01-01 08:12:00,BTC/USD,29089.71,29109.46,29053.51,29075.54,5.11380786,148686.7249857444
1609488660,2021-01-01 08:11:00,BTC/USD,29121.55,29125.91,29089.71,29111.45,2.30017612,66961.46210857401
1609488600,2021-01-01 08:10:00,BTC/USD,29126.49,29129.60,29103.76,29103.76,1.93105858,56201.0654582608
1609488540,2021-01-01 08:09:00,BTC/USD,29117.68,29118.91,29104.61,29118.91,0.50605942,14735.8987056322
1609488480,2021-01-01 08:08:00,BTC/USD,29090.08,29136.01,29090.08,29107.50,2.06007695,59963.689822125
1609488420,2021-01-01 08:07:00,BTC/USD,29135.33,29135.33,29100.00,29115.89,2.16375456,62999.6397559584
1609488360,2021-01-01 08:06:00,BTC/USD,29153.73,29174.06,29121.40,29138.26,5.69782102,166024.5903142252
1609488300,2021-01-01 08:05:00,BTC/USD,29174.68,29199.86,29162.96,29175.54,2.21048906,64492.211989592404
1609488240,2021-01-01 08:04:00,BTC/USD,29202.46,29202.46,29161.82,29174.45,7.29874278,212936.80629797102
1609488180,2021-01-01 08:03:00,BTC/USD,29223.60,29223.62,29196.59,29201.00,1.12171585,32755.22453585
1609488120,2021-01-01 08:02:00,BTC/USD,29219.83,29226.39,29190.71,29190.71,4.74807350,138599.63659718502
1609488060,2021-01-01 08:01:00,BTC/USD,29206.76,29247.40,29206.76,29247.40,20.48181623,599039.872005302
1609488000,2021-01-01 08:00:00,BTC/USD,29179.01,29225.56,29173.17,29206.76,14.64354881,427690.6156419556
1609487940,2021-01-01 07:59:00,BTC/USD,29173.17,29182.27,29173.17,29173.17,6.24032917,182050.1837323689
1609487880,2021-01-01 07:58:00,BTC/USD,29167.26,29191.71,29166.26,29173.17,2.18588976,63769.33356973919
1609487820,2021-01-01 07:57:00,BTC/USD,29177.93,29185.59,29177.93,29184.12,0.84971085,24798.063411701998
1609487760,2021-01-01 07:56:00,BTC/USD,29160.99,29179.40,29160.99,29177.93,1.79323027,52322.7472919411
1609487700,2021-01-01 07:55:00,BTC/USD,29165.30,29179.37,29157.96,29160.99,2.11238887,61599.35071418131
1609487640,2021-01-01 07:54:00,BTC/USD,29165.30,29175.52,29165.30,29165.30,4.55101267,132731.649824351
1609487580,2021-01-01 07:53:00,BTC/USD,29165.57,29176.20,29165.30,29165.30,3.47224122,101268.956853666
1609487520,2021-01-01 07:52:00,BTC/USD,29168.29,29184.09,29165.30,29182.64,4.00785105,116959.674365772
1609487460,2021-01-01 07:51:00,BTC/USD,29179.53,29185.60,29160.37,29168.57,4.80407566,140128.01717400618
1609487400,2021-01-01 07:50:00,BTC/USD,29139.61,29179.52,29139.61,29178.00,4.32511157,126198.10538945999
1609487340,2021-01-01 07:49:00,BTC/USD,29140.50,29160.99,29137.35,29158.04,7.94782841,231743.09869191638
1609487280,2021-01-01 07:48:00,BTC/USD,29150.83,29165.53,29140.50,29140.50,8.62261271,251267.245675755
1609487220,2021-01-01 07:47:00,BTC/USD,29146.00,29174.88,29143.86,29150.84,9.33229220,272044.15675544797
1609487160,2021-01-01 07:46:00,BTC/USD,29161.89,29164.66,29140.50,29145.48,9.41004601,274260.3077835348
1609487100,2021-01-01 07:45:00,BTC/USD,29160.23,29178.08,29160.23,29161.89,4.04638278,118000.1695282542
1609487040,2021-01-01 07:44:00,BTC/USD,29140.51,29179.53,29140.51,29160.23,2.99343415,87289.2283038545
1609486980,2021-01-01 07:43:00,BTC/USD,29178.78,29182.47,29148.37,29161.39,7.85553236,229078.2428075804
1609486920,2021-01-01 07:42:00,BTC/USD,29163.60,29182.45,29153.95,29178.79,6.02879475,175912.9359633525
1609486860,2021-01-01 07:41:00,BTC/USD,29170.09,29179.17,29161.71,29163.60,0.84958376,24776.920943136
1609486800,2021-01-01 07:40:00,BTC/USD,29165.71,29174.48,29148.37,29152.65,5.05357718,147325.16677652698
1609486740,2021-01-01 07:39:00,BTC/USD,29151.42,29171.55,29135.59,29148.37,10.22128163,297933.6988254431
1609486680,2021-01-01 07:38:00,BTC/USD,29123.80,29156.73,29123.78,29139.94,1.93422206,56363.1147750764
1609486620,2021-01-01 07:37:00,BTC/USD,29144.51,29156.74,29123.35,29138.57,11.04623556,321871.5081015492
1609486560,2021-01-01 07:36:00,BTC/USD,29121.85,29156.75,29121.85,29144.51,3.83567335,111788.82030580849
1609486500,2021-01-01 07:35:00,BTC/USD,29121.85,29155.28,29121.83,29121.85,5.71320406,166379.07165471098
1609486440,2021-01-01 07:34:00,BTC/USD,29121.75,29140.04,29117.48,29121.85,3.74703442,109120.574324077
1609486380,2021-01-01 07:33:00,BTC/USD,29105.91,29154.35,29105.90,29121.75,30.29246702,882169.651439685
1609486320,2021-01-01 07:32:00,BTC/USD,29083.36,29121.80,29083.36,29105.90,8.05906746,234566.41158401401
1609486260,2021-01-01 07:31:00,BTC/USD,29076.91,29096.69,29071.04,29082.44,4.99328122,145216.8014837768
1609486200,2021-01-01 07:30:00,BTC/USD,29079.93,29095.47,29075.41,29092.12,2.05959031,59917.848449357196
1609486140,2021-01-01 07:29:00,BTC/USD,29108.70,29108.70,29072.44,29079.93,11.00413811,319999.5659491323
1609486080,2021-01-01 07:28:00,BTC/USD,29071.04,29101.43,29071.04,29101.43,7.14887241,208042.4100185463
1609486020,2021-01-01 07:27:00,BTC/USD,29078.31,29093.91,29068.01,29071.04,5.55697380,161547.007618752
1609485960,2021-01-01 07:26:00,BTC/USD,29107.66,29111.65,29094.26,29094.26,5.07121088,147543.1278575488
1609485900,2021-01-01 07:25:00,BTC/USD,29083.08,29107.66,29083.08,29107.66,1.92662857,56079.649361846205
1609485840,2021-01-01 07:24:00,BTC/USD,29084.48,29101.48,29083.02,29101.48,0.22935110,6674.456449628
1609485780,2021-01-01 07:23:00,BTC/USD,29079.69,29101.47,29063.77,29066.88,3.60763999,104862.8386725312
1609485720,2021-01-01 07:22:00,BTC/USD,29080.44,29092.98,29063.56,29077.51,4.38768722,127583.0190164222
1609485660,2021-01-01 07:21:00,BTC/USD,29070.18,29081.91,29050.89,29063.56,5.83351348,169542.6690367888
1609485600,2021-01-01 07:20:00,BTC/USD,29090.05,29100.01,29047.69,29070.18,8.71199268,253259.1953662824
1609485540,2021-01-01 07:19:00,BTC/USD,29081.99,29089.68,29066.13,29088.53,8.73056306,253959.2454877018
1609485480,2021-01-01 07:18:00,BTC/USD,29086.90,29113.18,29078.35,29099.89,7.65692659,222815.7215070751
1609485420,2021-01-01 07:17:00,BTC/USD,29049.61,29086.90,29049.61,29086.90,3.11412992,90580.385570048
1609485360,2021-01-01 07:16:00,BTC/USD,29020.85,29049.60,29009.60,29022.70,0.82116757,23832.500033839
1609485300,2021-01-01 07:15:00,BTC/USD,29006.04,29048.91,28986.87,29048.91,1.15434506,33532.4657568846
1609485240,2021-01-01 07:14:00,BTC/USD,29055.28,29055.28,28973.58,29002.09,18.87648320,547457.464649888
1609485180,2021-01-01 07:13:00,BTC/USD,29052.97,29055.29,29032.67,29055.29,0.73030657,21219.2691802553
1609485120,2021-01-01 07:12:00,BTC/USD,29048.01,29060.18,29026.53,29030.98,3.06175506,88885.7499117588
1609485060,2021-01-01 07:11:00,BTC/USD,28977.43,29048.00,28977.40,29048.00,2.74645825,79779.119246
1609485000,2021-01-01 07:10:00,BTC/USD,29106.45,29106.45,28896.66,28996.91,55.04345423,1596090.0883964293
1609484940,2021-01-01 07:09:00,BTC/USD,29078.42,29117.59,29078.42,29107.82,6.47567779,188492.8634893178
1609484880,2021-01-01 07:08:00,BTC/USD,29199.31,29199.40,29053.57,29093.59,31.55901733,918165.1110019147
1609484820,2021-01-01 07:07:00,BTC/USD,29190.28,29203.67,29170.34,29171.88,2.28811269,66748.54881915721
1609484760,2021-01-01 07:06:00,BTC/USD,29202.94,29220.93,29193.20,29193.20,1.00248461,29265.733716652
1609484700,2021-01-01 07:05:00,BTC/USD,29244.19,29244.19,29199.79,29202.94,9.66789444,282330.9412576536
1609484640,2021-01-01 07:04:00,BTC/USD,29238.54,29244.20,29230.30,29244.20,0.35703283,10441.139487086
1609484580,2021-01-01 07:03:00,BTC/USD,29241.19,29245.74,29229.84,29229.85,11.04055414,322713.741429079
1609484520,2021-01-01 07:02:00,BTC/USD,29242.56,29253.61,29242.56,29253.60,0.82571039,24155.001464904
1609484460,2021-01-01 07:01:00,BTC/USD,29215.01,29252.12,29215.01,29250.66,1.08666962,31785.803586949198
1609484400,2021-01-01 07:00:00,BTC/USD,29245.54,29245.54,29215.01,29215.01,5.38982356,157463.74920363558
1609484340,2021-01-01 06:59:00,BTC/USD,29224.37,29245.54,29215.40,29245.54,6.87104426,200947.3997476004
1609484280,2021-01-01 06:58:00,BTC/USD,29214.98,29228.42,29213.53,29215.40,3.10850075,90816.09281155001
1609484220,2021-01-01 06:57:00,BTC/USD,29189.60,29219.53,29189.60,29212.05,1.19586525,34933.6754762625
1609484160,2021-01-01 06:56:00,BTC/USD,29202.15,29202.17,29176.35,29189.61,0.53303678,15559.1357238558
1609484100,2021-01-01 06:55:00,BTC/USD,29171.82,29196.57,29170.14,29196.57,1.29969773,37946.715752786105
1609484040,2021-01-01 06:54:00,BTC/USD,29208.17,29219.44,29156.48,29171.82,4.45708393,130021.25013085258
1609483980,2021-01-01 06:53:00,BTC/USD,29226.31,29226.31,29200.03,29220.56,5.01113679,146428.2232404024
1609483920,2021-01-01 06:52:00,BTC/USD,29219.13,29220.13,29219.13,29220.13,9.39196028,274434.30033643637
1609483860,2021-01-01 06:51:00,BTC/USD,29234.23,29234.23,29218.96,29219.06,6.29005227,183789.41468026623
1609483800,2021-01-01 06:50:00,BTC/USD,29216.63,29234.23,29216.63,29218.10,1.11407636,32551.194494116
1609483740,2021-01-01 06:49:00,BTC/USD,29231.43,29246.60,29231.43,29235.72,4.28746168,125347.0291872096
1609483680,2021-01-01 06:48:00,BTC/USD,29219.90,29246.82,29212.21,29246.60,2.21725243,64847.09491923799
1609483620,2021-01-01 06:47:00,BTC/USD,29242.47,29242.47,29218.34,29218.34,5.16716228,150975.9043322152
1609483560,2021-01-01 06:46:00,BTC/USD,29246.25,29261.23,29235.56,29244.73,4.52513376,132336.3150250848
1609483500,2021-01-01 06:45:00,BTC/USD,29253.85,29264.18,29243.15,29246.25,6.72787904,196765.2323736
1609483440,2021-01-01 06:44:00,BTC/USD,29242.37,29264.19,29242.37,29252.25,0.67313220,19690.631397449997
1609483380,2021-01-01 06:43:00,BTC/USD,29233.04,29252.05,29233.04,29252.05,12.55091079,367139.8699746195
1609483320,2021-01-01 06:42:00,BTC/USD,29231.52,29248.33,29231.52,29233.03,2.05744689,60145.4066587767
1609483260,2021-01-01 06:41:00,BTC/USD,29225.10,29231.43,29215.90,29229.96,1.26453541,36962.319452883596
1609483200,2021-01-01 06:40:00,BTC/USD,29221.59,29234.78,29217.62,29225.10,13.99437680,408987.06141767994
1609483140,2021-01-01 06:39:00,BTC/USD,29235.63,29238.59,29218.61,29221.57,0.44974191,13142.1647049987
1609483080,2021-01-01 06:38:00,BTC/USD,29227.70,29235.65,29217.62,29235.63,4.64631832,135838.0432657416
1609483020,2021-01-01 06:37:00,BTC/USD,29239.17,29239.86,29226.49,29227.70,0.36656006,10713.707465662
1609482960,2021-01-01 06:36:00,BTC/USD,29218.65,29239.75,29218.65,29239.18,0.63312998,18512.2014486164
1609482900,2021-01-01 06:35:00,BTC/USD,29225.49,29245.26,29225.49,29235.61,9.98784449,292000.72625028895
1609482840,2021-01-01 06:34:00,BTC/USD,29172.64,29209.13,29172.64,29209.13,0.42110879,12300.2213912527
1609482780,2021-01-01 06:33:00,BTC/USD,29225.01,29225.01,29166.05,29172.64,3.67913447,107330.0654049008
1609482720,2021-01-01 06:32:00,BTC/USD,29209.76,29225.44,29203.76,29210.07,2.83690274,82866.12761859181
1609482660,2021-01-01 06:31:00,BTC/USD,29198.88,29232.77,29198.88,29209.76,5.45466321,159329.4032449296
1609482600,2021-01-01 06:30:00,BTC/USD,29175.98,29222.60,29162.94,29222.60,6.16153256,180056.001387856
1609482540,2021-01-01 06:29:00,BTC/USD,29202.37,29210.52,29184.51,29184.51,4.25957508,124313.6115180108
1609482480,2021-01-01 06:28:00,BTC/USD,29204.41,29220.39,29200.00,29200.00,6.55180210,191312.62132
1609482420,2021-01-01 06:27:00,BTC/USD,29196.45,29220.44,29196.45,29204.41,1.80025681,52575.4379845321
1609482360,2021-01-01 06:26:00,BTC/USD,29205.63,29234.47,29200.00,29200.00,4.93779371,144183.576332
1609482300,2021-01-01 06:25:00,BTC/USD,29222.06,29222.06,29205.63,29205.63,1.89213596,55261.022757454804
1609482240,2021-01-01 06:24:00,BTC/USD,29207.28,29248.65,29206.05,29234.26,2.57999166,75424.1469862716
1609482180,2021-01-01 06:23:00,BTC/USD,29242.82,29247.72,29206.05,29212.20,7.66335956,223863.592138632
1609482120,2021-01-01 06:22:00,BTC/USD,29249.65,29259.65,29245.53,29249.65,5.95763122,174258.628014073
1609482060,2021-01-01 06:21:00,BTC/USD,29249.52,29255.53,29237.66,29249.65,2.54436422,74421.76290752299
1609482000,2021-01-01 06:20:00,BTC/USD,29215.36,29265.15,29215.36,29249.52,11.49109307,336108.9565728264
1609481940,2021-01-01 06:19:00,BTC/USD,29245.56,29245.56,29209.88,29215.36,6.17769062,180483.4554319232
1609481880,2021-01-01 06:18:00,BTC/USD,29245.86,29253.40,29240.48,29241.48,9.65320701,282274.05971877475
1609481820,2021-01-01 06:17:00,BTC/USD,29268.94,29268.94,29232.03,29232.03,3.05150778,89201.7669701934
1609481760,2021-01-01 06:16:00,BTC/USD,29268.75,29278.34,29268.24,29268.94,5.23518027,153228.1772118138
1609481700,2021-01-01 06:15:00,BTC/USD,29275.79,29289.28,29262.12,29262.12,0.14993853,4387.519257483599
1609481640,2021-01-01 06:14:00,BTC/USD,29276.27,29276.27,29264.61,29274.29,10.18385471,298125.1160984059
1609481580,2021-01-01 06:13:00,BTC/USD,29276.01,29288.84,29263.73,29265.89,8.28144473,242363.8505092597
1609481520,2021-01-01 06:12:00,BTC/USD,29285.61,29285.61,29275.58,29276.98,0.16845283,4931.7901348534
1609481460,2021-01-01 06:11:00,BTC/USD,29281.10,29289.99,29272.42,29272.42,4.08105710,119462.41747518198
1609481400,2021-01-01 06:10:00,BTC/USD,29278.40,29293.45,29278.40,29281.10,7.31478333,214184.90216406298
1609481340,2021-01-01 06:09:00,BTC/USD,29286.33,29294.64,29263.24,29263.24,7.29866467,213582.5759177308
1609481280,2021-01-01 06:08:00,BTC/USD,29292.60,29305.00,29288.77,29289.01,10.92923560,320106.490780756
1609481220,2021-01-01 06:07:00,BTC/USD,29306.63,29306.63,29288.77,29288.77,4.04430946,118452.8495827642
1609481160,2021-01-01 06:06:00,BTC/USD,29312.79,29317.56,29294.99,29306.96,1.94002539,56856.2465037144
1609481100,2021-01-01 06:05:00,BTC/USD,29300.12,29317.22,29293.94,29303.00,15.85698613,464657.26456738997
1609481040,2021-01-01 06:04:00,BTC/USD,29293.20,29310.71,29286.35,29310.71,5.28359054,154865.7900766834
1609480980,2021-01-01 06:03:00,BTC/USD,29271.00,29302.43,29263.30,29297.77,3.63392677,106465.9507043029
1609480920,2021-01-01 06:02:00,BTC/USD,29271.85,29276.44,29270.98,29271.00,1.53104530,44815.2269763
1609480860,2021-01-01 06:01:00,BTC/USD,29261.63,29271.85,29239.41,29271.85,6.54777913,191665.6085264905
1609480800,2021-01-01 06:00:00,BTC/USD,29242.10,29261.63,29242.10,29261.63,1.27159338,37208.8949960094
1609480740,2021-01-01 05:59:00,BTC/USD,29238.11,29246.33,29237.58,29242.10,7.13279793,208577.990348853
1609480680,2021-01-01 05:58:00,BTC/USD,29230.83,29251.54,29230.83,29246.33,1.37841738,40313.6495732154
1609480620,2021-01-01 05:57:00,BTC/USD,29213.98,29230.83,29203.18,29221.38,3.33460272,97441.6932301536
1609480560,2021-01-01 05:56:00,BTC/USD,29229.87,29229.87,29197.74,29201.72,4.19122261,122390.90911488919
1609480500,2021-01-01 05:55:00,BTC/USD,29199.90,29231.47,29199.90,29229.87,5.71858371,167153.4584274177
1609480440,2021-01-01 05:54:00,BTC/USD,29208.53,29208.53,29199.51,29208.53,0.03521416,1028.5538487848
1609480380,2021-01-01 05:53:00,BTC/USD,29215.99,29215.99,29198.32,29198.93,4.04629766,118147.56213350379
1609480320,2021-01-01 05:52:00,BTC/USD,29226.69,29226.69,29215.99,29215.99,3.48213675,101734.07246663251
1609480260,2021-01-01 05:51:00,BTC/USD,29255.33,29255.33,29221.07,29223.45,8.98308873,262516.8443467185
1609480200,2021-01-01 05:50:00,BTC/USD,29263.52,29270.91,29255.33,29255.68,0.85540938,25025.5830902784
1609480140,2021-01-01 05:49:00,BTC/USD,29252.87,29272.37,29250.08,29250.08,4.01973619,117577.6051363952
1609480080,2021-01-01 05:48:00,BTC/USD,29255.05,29269.57,29250.07,29265.55,6.98072699,204294.8147621945
1609480020,2021-01-01 05:47:00,BTC/USD,29259.45,29261.23,29232.62,29235.31,2.63818100,77128.03937111
1609479960,2021-01-01 05:46:00,BTC/USD,29247.88,29259.45,29232.46,29241.74,10.78647296,315415.2378133504
1609479900,2021-01-01 05:45:00,BTC/USD,29244.25,29244.25,29236.24,29236.31,0.45326604,13251.8264579124
1609479840,2021-01-01 05:44:00,BTC/USD,29243.82,29244.16,29237.82,29237.82,0.76712253,22428.9904500846
1609479780,2021-01-01 05:43:00,BTC/USD,29253.91,29257.71,29230.88,29243.81,6.42509113,187894.1442384053
1609479720,2021-01-01 05:42:00,BTC/USD,29246.57,29259.45,29244.20,29257.71,1.29695322,37945.8811943262
1609479660,2021-01-01 05:41:00,BTC/USD,29243.46,29243.46,29207.53,29222.91,7.02391751,205259.30924215412
1609479600,2021-01-01 05:40:00,BTC/USD,29260.13,29260.13,29228.92,29228.92,7.52834885,220045.506268742
1609479540,2021-01-01 05:39:00,BTC/USD,29263.08,29272.15,29254.20,29254.20,3.61820850,105847.79510070001
1609479480,2021-01-01 05:38:00,BTC/USD,29222.52,29264.88,29211.18,29264.88,2.37626446,69541.0942701648
1609479420,2021-01-01 05:37:00,BTC/USD,29201.82,29225.72,29201.82,29206.47,7.74756013,226278.88251004112
1609479360,2021-01-01 05:36:00,BTC/USD,29179.73,29204.98,29179.73,29201.82,5.11485492,149363.07269995438
1609479300,2021-01-01 05:35:00,BTC/USD,29205.83,29205.83,29171.84,29184.23,7.62924322,222653.5888584206
1609479240,2021-01-01 05:34:00,BTC/USD,29201.77,29214.35,29201.77,29202.60,1.02215265,29849.514976889997
1609479180,2021-01-01 05:33:00,BTC/USD,29219.16,29219.16,29189.35,29197.41,6.62717667,193496.3943764247
1609479120,2021-01-01 05:32:00,BTC/USD,29253.42,29253.42,29219.12,29229.28,8.38141332,244982.67672600958
1609479060,2021-01-01 05:31:00,BTC/USD,29227.35,29254.53,29227.35,29237.65,3.74471488,109486.66301123201
1609479000,2021-01-01 05:30:00,BTC/USD,29217.28,29217.28,29217.28,29217.28,0.00371875,108.65176
